Item_Weight,Item_Visibility_Log,Outlet_Age,Fat_Content_Encoded,Outlet_Size_Encoded,Outlet_Type_Encoded,Location_Type_Encoded,MRP
,0.06372560268388117,41,1.0,0.0,0.0,1,101.1042
8.1,9.999995000003334e-07,27,1.0,1.0,1.0,1,213.2902
8.775,0.1042613518986085,22,1.0,0.0,1.0,2,45.0428
,0.01694933405324392,41,0.0,0.0,0.0,1,224.0404
,0.1561368346866412,41,0.0,1.0,0.0,3,184.2266
15.5,0.02596205431305054,29,0.0,0.0,1.0,1,102.7332
,0.09998572059030689,41,0.0,1.0,0.0,3,43.2796
7.785,0.08499202847713568,29,1.0,0.0,1.0,1,65.051
6.635,0.006304991700262281,22,0.0,0.0,1.0,2,119.1098
17.75,0.029198772390030957,39,0.0,2.0,1.0,3,140.1838
12.15,0.06290351680865533,17,1.0,1.0,2.0,3,251.204
10.1,0.15454225258121132,22,1.0,0.0,1.0,2,243.5512
13.35,0.017656254897850002,27,1.0,1.0,1.0,1,77.0012
18.85,0.03965665657767535,24,1.0,1.0,1.0,2,247.0144
21.1,0.14960082233430783,39,0.0,2.0,1.0,3,64.0168
6.305,0.11655320060807377,17,0.0,1.0,2.0,3,93.5436
6.63,0.09895949657686953,29,0.0,0.0,1.0,1,164.85
12.1,0.06536618353053834,28,1.0,1.0,0.0,3,178.3002
7.26,0.014308661103217216,39,1.0,2.0,1.0,3,118.415
9.5,0.010901881945192683,17,0.0,1.0,2.0,3,184.4608
,0.08369287401105195,41,1.0,1.0,0.0,3,219.1798
16.75,0.01423681292643898,28,0.0,1.0,0.0,3,75.7038
7.365,0.1482775156567873,39,1.0,2.0,1.0,3,92.512
15.7,0.008715561908971377,24,0.0,1.0,1.0,2,205.698
17.2,0.01198884869279783,17,0.0,1.0,2.0,3,166.4184
6.195,0.1039962158238953,24,0.0,1.0,1.0,2,118.8098
21.2,9.999995000003334e-07,27,1.0,1.0,1.0,1,176.137
6.785,0.04118777241536366,27,0.0,1.0,1.0,1,44.6112
13.6,0.04859134916894427,17,0.0,1.0,2.0,3,108.7912
8.85,0.052674366118802184,17,1.0,1.0,2.0,3,182.2292
15.6,0.03486179802488412,39,0.0,2.0,1.0,3,112.4518
16.75,0.05877272364045204,22,1.0,0.0,1.0,2,169.4106
14.15,0.034280345957401336,29,1.0,0.0,1.0,1,242.2828
,0.06429131152129176,41,1.0,1.0,0.0,3,186.6924
6.575,0.07307883455895905,17,0.0,1.0,2.0,3,144.6444
5.98,0.07037950619785996,28,1.0,1.0,0.0,3,145.1418
5.63,0.04025581763236525,28,0.0,1.0,0.0,3,106.5306
20.7,0.15684002173190453,29,1.0,0.0,1.0,1,183.4266
11.0,0.10114351549803612,19,1.0,1.0,1.0,2,125.7046
6.03,0.022494820677496717,24,1.0,1.0,1.0,2,175.7028
18.6,0.14152519388965126,22,1.0,0.0,1.0,2,99.3358
,0.012072443914259809,41,0.0,1.0,0.0,3,59.7904
10.3,0.011062778190748966,22,0.0,0.0,1.0,2,87.454
20.25,0.01865917183930943,27,0.0,1.0,1.0,1,222.3772
16.7,9.999995000003334e-07,27,0.0,1.0,1.0,1,99.6384
7.315,0.015173405433928155,39,1.0,2.0,1.0,3,151.134
10.1,0.05486195159897966,19,1.0,1.0,1.0,2,115.9492
9.42,9.999995000003334e-07,27,0.0,1.0,1.0,1,61.3194
6.135,0.07663738969257577,17,0.0,1.0,2.0,3,150.1366
,0.02990759383386874,41,1.0,1.0,0.0,3,181.166
,0.04225570866078542,41,1.0,0.0,0.0,1,176.4686
20.5,0.020509811496203477,19,0.0,1.0,1.0,2,91.183
13.85,0.0310293922384819,19,1.0,1.0,1.0,2,37.948
12.6,0.07125863084783703,39,0.0,2.0,1.0,3,253.2356
20.85,0.05523138158315006,19,0.0,1.0,1.0,2,102.2648
15.7,9.999995000003334e-07,27,1.0,1.0,1.0,1,250.6724
19.7,0.04105405463222441,17,1.0,1.0,2.0,3,109.5912
12.15,0.05673670187640125,39,0.0,2.0,1.0,3,160.6552
15.85,0.1690415422832913,28,0.0,1.0,0.0,3,38.6506
,0.24659738796278696,41,0.0,0.0,0.0,1,35.6558
14.0,0.04118307204391934,24,0.0,1.0,1.0,2,53.864
15.5,0.09600615483023779,29,0.0,0.0,1.0,1,196.0768
11.3,0.0072647546521148985,27,1.0,1.0,1.0,1,196.8426
,0.16803699821456472,41,0.0,0.0,0.0,1,80.496
5.695,9.999995000003334e-07,28,0.0,1.0,0.0,3,256.4988
16.0,0.055601021344691026,24,1.0,1.0,1.0,2,223.5404
8.6,0.067377524850122,17,1.0,1.0,2.0,3,92.6146
,0.11392409462283412,41,0.0,1.0,0.0,3,94.6752
7.475,0.1386757135116997,27,1.0,1.0,1.0,1,241.8854
9.5,0.12513084802076557,19,0.0,1.0,1.0,2,229.8668
13.65,0.01302660713080885,19,0.0,1.0,1.0,2,113.2834
12.1,0.10890163159957511,27,1.0,1.0,1.0,1,222.6114
6.425,0.08951563105961678,24,1.0,1.0,1.0,2,174.3712
7.39,0.08889973217417192,24,1.0,1.0,1.0,2,252.4066
6.775,0.1000678124822024,29,1.0,0.0,1.0,1,81.925
6.965,0.028261726450868073,17,1.0,1.0,2.0,3,159.0604
17.5,0.025806249827148874,29,1.0,0.0,1.0,1,256.3356
16.6,0.027260171150013033,24,1.0,1.0,1.0,2,178.8344
11.65,0.07305160089001762,39,0.0,2.0,1.0,3,85.3908
19.6,0.1941728280643136,28,0.0,1.0,0.0,3,166.7816
,0.055546478314100485,41,1.0,1.0,0.0,3,124.8046
16.6,0.09800388307133721,22,1.0,0.0,1.0,2,118.8466
,0.0378254758391469,41,1.0,1.0,0.0,3,164.2842
17.7,0.08429063153279373,27,1.0,1.0,1.0,1,183.3292
16.25,0.04777518925661778,39,0.0,2.0,1.0,3,153.0682
11.6,0.04012981710072699,29,1.0,0.0,1.0,1,142.9154
9.6,0.02351026315897141,28,0.0,1.0,0.0,3,187.8872
10.395,0.029424741799534214,39,0.0,2.0,1.0,3,86.6514
6.86,0.03595714253374853,24,1.0,1.0,1.0,2,230.201
7.35,0.02818846667310764,22,1.0,0.0,1.0,2,42.0454
8.8,0.06926517227639284,17,1.0,1.0,2.0,3,210.6612
7.905,0.08804460386019435,28,1.0,1.0,0.0,3,110.5254
10.0,0.09499166908517076,29,1.0,0.0,1.0,1,113.7544
,0.09465064508638235,41,1.0,1.0,0.0,3,115.2518
15.35,0.02016352883005253,24,1.0,1.0,1.0,2,216.9508
19.85,0.1627244968173656,17,1.0,1.0,2.0,3,222.9772
17.75,0.034352365610474334,19,1.0,1.0,1.0,2,250.275
,0.0892152204915717,41,1.0,0.0,0.0,1,58.7904
16.6,0.016170942666224264,19,1.0,1.0,1.0,2,109.5596
5.735,0.05548180133259299,27,1.0,1.0,1.0,1,175.037
6.55,0.03408690576321774,24,0.0,1.0,1.0,2,157.5288
,0.015351716082167113,41,1.0,0.0,0.0,1,100.4384
7.35,0.014260249597888793,22,0.0,0.0,1.0,2,241.1512
8.115,0.031715781085314254,24,0.0,1.0,1.0,2,154.8972
,0.14287522845814865,41,0.0,0.0,0.0,1,221.1798
8.05,0.1527327367352134,24,0.0,1.0,1.0,2,113.2518
7.935,0.01707946107772454,17,1.0,1.0,2.0,3,48.635
17.25,0.10169135671943676,29,0.0,0.0,1.0,1,41.2822
8.26,0.03197530732431909,27,0.0,1.0,1.0,1,124.773
,0.09940129793832515,41,0.0,1.0,0.0,3,214.7218
,0.07477018741221804,41,0.0,1.0,0.0,3,236.2248
6.52,0.04363281741372693,22,1.0,0.0,1.0,2,167.7842
,0.15657072942927802,41,1.0,1.0,0.0,3,57.0614
,0.05014850121182311,41,0.0,0.0,0.0,1,187.7556
13.5,0.02126463549215452,22,1.0,0.0,1.0,2,179.6976
9.1,9.999995000003334e-07,24,0.0,1.0,1.0,2,81.9618
19.2,0.022786846551819024,19,0.0,1.0,1.0,2,183.495
21.35,0.07485624334328057,22,1.0,0.0,1.0,2,97.0094
8.05,0.1532454919826122,19,0.0,1.0,1.0,2,114.2518
,0.02747786577879377,41,1.0,0.0,0.0,1,230.2668
12.85,0.03286215182008912,19,1.0,1.0,1.0,2,195.0768
9.895,0.028372738952305826,24,0.0,1.0,1.0,2,114.8492
20.6,0.03010036527854461,27,0.0,1.0,1.0,1,210.2244
8.985,0.05652606478275263,19,0.0,1.0,1.0,2,129.831
18.25,0.07665260098076122,19,1.0,1.0,1.0,2,226.9062
15.1,0.0910338009344514,27,1.0,1.0,1.0,1,157.1604
,0.1401575519374625,41,0.0,0.0,0.0,1,170.879
15.35,0.07207097645740179,27,1.0,1.0,1.0,1,87.883
,0.23820261548714405,41,1.0,0.0,0.0,1,79.1986
12.0,0.09929512480833302,27,1.0,1.0,1.0,1,258.8278
,0.03835934901645408,41,1.0,1.0,0.0,3,245.3802
9.195,0.11150865326733354,17,0.0,1.0,2.0,3,161.1578
18.2,9.999995000003334e-07,28,0.0,1.0,0.0,3,195.411
18.85,0.12954064065617962,29,0.0,0.0,1.0,1,251.1724
14.85,9.999995000003334e-07,27,0.0,1.0,1.0,1,261.691
19.85,0.02077689274151393,19,0.0,1.0,1.0,2,60.7194
6.13,0.027904934384880297,39,0.0,2.0,1.0,3,107.1912
,0.0484665937309253,41,1.0,0.0,0.0,1,163.4894
,0.029206453766343426,41,1.0,1.0,0.0,3,146.9444
18.25,0.058734893875371966,17,1.0,1.0,2.0,3,163.9526
17.35,0.054627031705065346,17,1.0,1.0,2.0,3,99.5016
,0.013829415289189174,41,1.0,1.0,0.0,3,130.1652
,0.042651824958940064,41,1.0,0.0,0.0,1,148.3392
6.52,0.043707280556336305,27,1.0,1.0,1.0,1,167.6842
13.65,0.07048250063832864,27,0.0,1.0,1.0,1,198.6426
13.5,0.07028742851962572,24,1.0,1.0,1.0,2,157.892
16.0,0.10954665404159288,27,0.0,1.0,1.0,1,58.9246
10.6,0.055460520178397366,17,1.0,1.0,2.0,3,232.3642
20.85,9.999995000003334e-07,39,1.0,2.0,1.0,3,193.8452
7.42,0.025454139140775437,27,0.0,1.0,1.0,1,187.0872
14.35,0.08694619536535385,39,0.0,2.0,1.0,3,232.7984
,0.009941692201993658,41,1.0,1.0,0.0,3,161.5552
20.7,0.03857184595371529,24,1.0,1.0,1.0,2,149.4366
7.97,0.0213396513516379,27,1.0,1.0,1.0,1,106.4596
5.0,9.999995000003334e-07,39,1.0,2.0,1.0,3,188.353
19.7,9.999995000003334e-07,24,1.0,1.0,1.0,2,84.2592
9.0,0.08239365311136947,39,1.0,2.0,1.0,3,167.4816
6.765,0.08398774408202402,17,0.0,1.0,2.0,3,104.3306
4.555,0.03391544004590416,17,0.0,1.0,2.0,3,110.3544
,0.025473453020972703,41,0.0,1.0,0.0,3,101.6674
13.15,0.061589019694097254,28,0.0,1.0,0.0,3,86.3856
9.395,0.15349979061625582,28,1.0,1.0,0.0,3,106.528
4.88,9.999995000003334e-07,24,0.0,1.0,1.0,2,54.1298
10.0,0.10660310042950756,28,1.0,1.0,0.0,3,237.559
10.195,0.14833957602187126,22,1.0,0.0,1.0,2,141.7154
11.3,0.04687175376778233,19,1.0,1.0,1.0,2,180.866
,0.060419707646489705,41,0.0,0.0,0.0,1,143.5444
,0.03701098503989524,41,0.0,1.0,0.0,3,154.8656
,0.13745977616205124,41,1.0,1.0,0.0,3,107.0938
20.7,0.1086414521944185,19,0.0,1.0,1.0,2,95.1436
15.35,0.09220838329438878,24,1.0,1.0,1.0,2,198.2768
5.44,0.025211105466778724,24,0.0,1.0,1.0,2,241.5538
6.715,0.11474409029146107,29,0.0,0.0,1.0,1,40.0454
14.1,0.064734735948686,29,1.0,0.0,1.0,1,198.8084
11.0,0.08465731260300399,19,0.0,1.0,1.0,2,158.463
5.695,0.06347732451756087,39,1.0,2.0,1.0,3,258.5646
17.1,0.05289362202990957,24,1.0,1.0,1.0,2,85.7566
18.6,0.0741900694265057,24,1.0,1.0,1.0,2,160.5236
,0.044445579160412245,41,1.0,1.0,0.0,3,127.202
14.0,0.04054186792846479,24,1.0,1.0,1.0,2,181.7634
9.395,0.10346374352237053,39,0.0,2.0,1.0,3,43.3112
9.21,0.008775743275385666,19,1.0,1.0,1.0,2,122.7414
16.25,0.055764196592836976,39,1.0,2.0,1.0,3,123.2046
,0.07369966473616368,41,1.0,1.0,0.0,3,117.3492
20.2,0.038650949907487374,17,0.0,1.0,2.0,3,156.563
,0.09909503456022284,41,1.0,1.0,0.0,3,122.4072
,0.03781733464738736,41,1.0,1.0,0.0,3,117.4808
17.6,0.10012239975114536,17,1.0,1.0,2.0,3,164.3868
17.6,0.07347365244407718,27,0.0,1.0,1.0,1,113.1202
19.2,0.04062456575247846,19,0.0,1.0,1.0,2,129.931
,0.020026649260209164,41,1.0,1.0,0.0,3,218.0508
17.85,0.04551787415882151,39,0.0,2.0,1.0,3,125.6388
17.35,0.040629710434855214,22,0.0,0.0,1.0,2,90.9804
18.6,0.15826524253535584,29,0.0,0.0,1.0,1,47.0376
13.85,0.0424322870630122,28,0.0,1.0,0.0,3,162.821
20.2,0.06362497648269248,28,0.0,1.0,0.0,3,158.163
7.655,0.031445243151719295,29,1.0,0.0,1.0,1,116.1492
11.8,0.1020991660339348,17,0.0,1.0,2.0,3,220.4772
18.2,0.025834069173546345,17,0.0,1.0,2.0,3,241.1196
20.7,0.03846383640971413,39,1.0,2.0,1.0,3,150.7366
18.0,0.06325306936083276,28,1.0,1.0,0.0,3,145.2418
16.35,0.016876412848793,27,1.0,1.0,1.0,1,94.541
14.1,0.10745749336242806,27,1.0,1.0,1.0,1,53.0956
,0.04069607619287528,41,1.0,1.0,0.0,3,32.8216
,0.0379065326885982,41,1.0,0.0,0.0,1,109.4886
13.5,0.03534839076570068,28,1.0,1.0,0.0,3,180.8976
6.67,9.999995000003334e-07,28,0.0,1.0,0.0,3,86.5514
12.35,0.0893705395592787,24,1.0,1.0,1.0,2,119.6124
8.895,0.12885960467245633,39,0.0,2.0,1.0,3,162.5236
17.5,0.09354156490844805,27,1.0,1.0,1.0,1,175.7738
15.1,0.09510574800047661,39,0.0,2.0,1.0,3,142.9786
20.5,0.032372487686279754,17,1.0,1.0,2.0,3,39.7822
9.3,0.028179145126959432,24,1.0,1.0,1.0,2,195.9136
20.25,0.09792822971892212,27,0.0,1.0,1.0,1,93.412
7.105,0.04382575614795455,22,1.0,0.0,1.0,2,58.0562
5.095,0.12242662858220837,19,0.0,1.0,1.0,2,140.3838
11.5,9.999995000003334e-07,29,0.0,0.0,1.0,1,110.5254
19.6,0.04068572507599614,19,1.0,1.0,1.0,2,87.8514
8.155,0.033055176968304095,27,0.0,1.0,1.0,1,74.2354
5.175,0.036863417683446406,17,1.0,1.0,2.0,3,84.1224
12.3,0.10270000583814282,28,0.0,1.0,0.0,3,91.2804
7.85,0.15086928593826313,39,1.0,2.0,1.0,3,143.2444
,0.20675309303043776,41,1.0,0.0,0.0,1,248.246
10.5,0.05132212747187317,24,1.0,1.0,1.0,2,88.183
18.75,0.03386708301497722,17,1.0,1.0,2.0,3,212.5218
14.65,0.15786838003653614,17,1.0,1.0,2.0,3,57.1614
10.8,0.059259489034777096,39,1.0,2.0,1.0,3,151.9024
,0.10686176801438549,41,1.0,1.0,0.0,3,184.7924
18.35,0.08820253935730246,22,0.0,0.0,1.0,2,183.4266
5.19,0.04338737248254263,24,0.0,1.0,1.0,2,105.199
10.195,0.10220892410627694,24,1.0,1.0,1.0,2,148.6076
15.1,0.01977773875116833,24,0.0,1.0,1.0,2,131.331
11.85,0.04894541021337939,27,0.0,1.0,1.0,1,163.1526
12.15,9.999995000003334e-07,29,1.0,0.0,1.0,1,65.1826
,9.999995000003334e-07,41,1.0,0.0,0.0,1,183.3634
,0.06826518038399201,41,1.0,1.0,0.0,3,73.7696
9.6,0.02697141901564294,22,0.0,0.0,1.0,2,258.1304
7.535,9.999995000003334e-07,17,1.0,1.0,2.0,3,120.244
12.6,0.07949317239899027,22,1.0,0.0,1.0,2,173.5054
12.6,0.031095272722318705,27,0.0,1.0,1.0,1,172.8764
17.75,0.0932270333788427,29,1.0,0.0,1.0,1,241.9196
15.0,9.999995000003334e-07,39,1.0,2.0,1.0,3,45.906
,0.12280382901921702,41,1.0,0.0,0.0,1,110.3228
,0.10093120583198306,41,1.0,1.0,0.0,3,178.437
,0.02678244979762507,41,1.0,1.0,0.0,3,172.8106
5.44,0.01694411033254649,27,0.0,1.0,1.0,1,176.837
12.85,0.022477389086227918,19,1.0,1.0,1.0,2,182.4318
9.895,0.15502863631065092,39,1.0,2.0,1.0,3,236.4564
12.85,0.10273043693095898,29,1.0,0.0,1.0,1,231.2642
10.6,0.01101906252626756,39,1.0,2.0,1.0,3,42.2454
14.5,0.12131949677751648,19,0.0,1.0,1.0,2,102.9332
16.35,0.03201475866738544,22,1.0,0.0,1.0,2,166.3842
11.15,0.05537097827280191,29,1.0,0.0,1.0,1,106.4622
18.25,0.05850344005317493,29,1.0,0.0,1.0,1,165.2526
,0.08853795725614587,41,1.0,1.0,0.0,3,130.9652
17.25,0.11861183610638558,19,0.0,1.0,1.0,2,38.248
10.8,0.048715456616987535,17,1.0,1.0,2.0,3,246.0144
20.75,0.12153595176000026,39,0.0,2.0,1.0,3,240.088
11.5,0.16060656198810747,17,1.0,1.0,2.0,3,129.4652
11.8,0.12081338439705595,28,0.0,1.0,0.0,3,33.0558
16.6,0.016113066484787476,24,1.0,1.0,1.0,2,107.6596
17.6,0.047863109825407764,39,1.0,2.0,1.0,3,112.6176
9.8,0.04444856639181302,17,0.0,1.0,2.0,3,36.2874
10.85,0.028319669785384718,27,1.0,1.0,1.0,1,116.0808
16.6,0.11522489440137605,39,0.0,2.0,1.0,3,174.4738
7.905,0.053609398696038896,27,1.0,1.0,1.0,1,109.1254
,0.02251704483126683,41,1.0,1.0,0.0,3,263.2594
12.6,0.06212805767838749,22,1.0,0.0,1.0,2,123.5414
,0.06200919790724576,41,1.0,0.0,0.0,1,228.401
20.0,0.05840574404453303,17,0.0,1.0,2.0,3,167.1132
10.195,0.13641999035611746,24,0.0,1.0,1.0,2,193.1794
10.895,0.009575865700338481,29,0.0,0.0,1.0,1,123.073
18.7,0.08755446640653841,39,0.0,2.0,1.0,3,182.6292
14.3,0.048577666355275405,24,0.0,1.0,1.0,2,211.7586
13.5,0.08804933903726453,28,1.0,1.0,0.0,3,36.6874
,0.06926263989618185,41,1.0,1.0,0.0,3,259.9594
17.7,9.999995000003334e-07,22,0.0,0.0,1.0,2,80.0276
17.0,0.0509926740057712,24,1.0,1.0,1.0,2,122.773
20.1,0.014850249196312415,27,1.0,1.0,1.0,1,141.5154
,0.1456556879115972,41,0.0,0.0,0.0,1,149.8708
6.55,0.02422989872555244,29,1.0,0.0,1.0,1,104.0332
17.0,0.11299568343946378,24,1.0,1.0,1.0,2,249.0434
14.5,0.04050136008252724,24,0.0,1.0,1.0,2,40.1454
15.6,0.024883212961552027,22,1.0,0.0,1.0,2,176.8054
14.0,0.05878727280639028,24,0.0,1.0,1.0,2,156.4656
5.905,0.044640846693304384,29,0.0,0.0,1.0,1,221.0456
7.26,0.014317804293545455,22,1.0,0.0,1.0,2,116.215
12.3,0.06725456123408541,27,1.0,1.0,1.0,1,106.0938
,0.12988898736318563,41,1.0,0.0,0.0,1,225.4062
,0.0072860938343777635,41,1.0,1.0,0.0,3,63.1536
6.615,0.08927873716805167,29,1.0,0.0,1.0,1,197.8426
12.3,0.10548870244154948,22,1.0,0.0,1.0,2,36.0874
5.905,0.044887770201343206,19,1.0,1.0,1.0,2,222.1456
,0.033222296067148376,41,1.0,1.0,0.0,3,130.4284
20.1,0.053449140929548354,19,0.0,1.0,1.0,2,193.282
15.0,0.07541545195792877,17,0.0,1.0,2.0,3,236.7248
12.15,0.0216111585642326,19,1.0,1.0,1.0,2,167.1184
19.0,0.01756082908837588,22,1.0,0.0,1.0,2,212.6244
13.0,0.09467952370984108,22,1.0,0.0,1.0,2,46.706
12.1,0.1386156256050695,24,0.0,1.0,1.0,2,106.728
7.685,0.025298826854149362,19,0.0,1.0,1.0,2,145.076
5.825,0.08746961364983939,39,1.0,2.0,1.0,3,160.9894
20.7,0.1851515261505924,28,0.0,1.0,0.0,3,117.9466
9.695,0.028907369717094553,19,0.0,1.0,1.0,2,176.637
15.85,0.020321290806219625,24,1.0,1.0,1.0,2,42.9112
9.065,9.999995000003334e-07,27,1.0,1.0,1.0,1,94.4094
12.0,0.16080836361379272,28,1.0,1.0,0.0,3,258.7278
,0.01573639981852774,41,0.0,0.0,0.0,1,103.499
5.86,0.14047888791696872,22,0.0,0.0,1.0,2,157.0314
7.5,0.03223469457426433,17,1.0,1.0,2.0,3,237.8906
6.69,0.036215897443636874,39,0.0,2.0,1.0,3,176.637
10.8,0.05690189305241563,24,1.0,1.0,1.0,2,72.638
8.89,0.005455053105983326,39,1.0,2.0,1.0,3,101.7016
,0.03654679815755526,41,1.0,1.0,0.0,3,195.2478
18.0,0.04625135077499397,39,1.0,2.0,1.0,3,173.6422
6.935,0.040533320537930136,24,0.0,1.0,1.0,2,102.8332
8.275,0.10477544974013561,27,1.0,1.0,1.0,1,103.6306
15.0,9.999995000003334e-07,27,0.0,1.0,1.0,1,185.2266
18.35,0.054103082732509,28,1.0,1.0,0.0,3,153.534
,0.03902490263749963,41,0.0,1.0,0.0,3,87.4514
20.1,0.03411780679085826,27,1.0,1.0,1.0,1,120.1782
16.5,0.07150962673324887,17,1.0,1.0,2.0,3,205.4638
16.0,0.017425848130272793,27,0.0,1.0,1.0,1,45.9718
15.1,0.08425040166932898,19,0.0,1.0,1.0,2,222.7456
5.175,0.029113861522529223,27,0.0,1.0,1.0,1,105.1622
20.1,0.03413365753703175,24,1.0,1.0,1.0,2,121.1782
13.3,0.021046498465619956,22,1.0,0.0,1.0,2,117.2124
12.0,0.03347668720021744,24,1.0,1.0,1.0,2,182.5976
7.56,0.06182001152396821,29,1.0,0.0,1.0,1,154.963
7.905,0.06243639509299693,19,0.0,1.0,1.0,2,227.0694
18.1,0.048044414738864887,19,1.0,1.0,1.0,2,128.4336
18.85,0.12951766588942326,22,0.0,0.0,1.0,2,251.8724
,0.11834529178300103,41,1.0,1.0,0.0,3,126.2362
12.6,0.0713028982527984,22,0.0,0.0,1.0,2,256.2356
15.85,0.05603777098757305,19,1.0,1.0,1.0,2,55.0956
,0.09279588980646071,41,1.0,1.0,0.0,3,239.6196
20.5,0.10694042823840925,17,0.0,1.0,2.0,3,195.3478
12.15,0.05678264002358861,29,0.0,0.0,1.0,1,163.2552
14.15,0.04130797465277867,22,1.0,0.0,1.0,2,52.7982
8.785,0.025675541065180586,27,1.0,1.0,1.0,1,121.9414
6.38,9.999995000003334e-07,27,1.0,1.0,1.0,1,178.5344
15.35,0.03451776777553598,39,1.0,2.0,1.0,3,123.073
19.85,0.06252530378728034,27,1.0,1.0,1.0,1,126.4704
13.15,0.05484992382606616,39,1.0,2.0,1.0,3,143.4812
8.35,0.11990214963637055,17,0.0,1.0,2.0,3,76.4354
16.35,0.06066036329534763,24,0.0,1.0,1.0,2,226.5062
8.26,0.03190030635275087,39,0.0,2.0,1.0,3,124.973
11.8,0.02271281310445864,19,1.0,1.0,1.0,2,179.5686
17.35,0.06104749803873922,27,0.0,1.0,1.0,1,88.983
6.695,0.07342481085217047,17,1.0,1.0,2.0,3,191.382
15.6,0.13372540430303975,22,1.0,0.0,1.0,2,126.4994
,0.02224531796727738,41,1.0,1.0,0.0,3,180.9318
15.5,0.0986247278884547,24,1.0,1.0,1.0,2,141.447
15.3,0.022752806528877546,27,1.0,1.0,1.0,1,102.4332
11.6,0.14623718743525296,17,0.0,1.0,2.0,3,168.9474
20.5,0.01904703210209382,27,0.0,1.0,1.0,1,80.9592
9.5,0.04018276273514415,17,1.0,1.0,2.0,3,223.0088
16.2,0.12082044383594334,29,0.0,0.0,1.0,1,177.237
10.5,0.06699252853433992,28,1.0,1.0,0.0,3,38.3164
,0.07058711800038076,41,0.0,0.0,0.0,1,162.5868
10.3,0.07621002956789502,19,0.0,1.0,1.0,2,174.737
6.615,0.08962659881399947,17,1.0,1.0,2.0,3,199.2426
9.1,0.07893108173861255,19,0.0,1.0,1.0,2,176.9054
20.75,0.061401682649978286,29,0.0,0.0,1.0,1,154.1682
,0.015675894624056923,41,1.0,1.0,0.0,3,161.721
,0.021253998057708445,41,1.0,1.0,0.0,3,52.0982
8.185,0.03796687742969417,39,0.0,2.0,1.0,3,118.5808
11.8,0.05272907456171745,22,1.0,0.0,1.0,2,75.8012
16.75,0.024598844291822977,24,0.0,1.0,1.0,2,39.1822
19.7,0.06504601046807454,17,1.0,1.0,2.0,3,175.337
21.1,0.017590440056451193,28,1.0,1.0,0.0,3,234.7958
17.85,0.13665045541191304,29,1.0,0.0,1.0,1,93.4436
16.0,0.09489179593036023,17,1.0,1.0,2.0,3,212.3902
16.75,0.0293005446240719,22,0.0,0.0,1.0,2,37.6822
11.8,0.1575410676758875,24,0.0,1.0,1.0,2,115.3834
5.735,0.055702803397350745,19,1.0,1.0,1.0,2,177.837
9.285,0.04829579341691804,17,0.0,1.0,2.0,3,246.7144
16.0,0.017469292480670202,17,0.0,1.0,2.0,3,48.1718
5.155,0.08035245508147003,19,0.0,1.0,1.0,2,249.4776
10.195,0.04406711573415818,27,0.0,1.0,1.0,1,116.5808
8.71,9.999995000003334e-07,17,1.0,1.0,2.0,3,91.9778
19.35,0.11223058886973351,19,1.0,1.0,1.0,2,223.2088
8.895,0.07790596585041573,39,0.0,2.0,1.0,3,49.0008
16.5,0.03613023002608126,17,1.0,1.0,2.0,3,181.4318
19.75,0.055174191405327776,28,1.0,1.0,0.0,3,212.7902
8.68,0.008814649577583874,24,1.0,1.0,1.0,2,99.0384
15.6,0.06494802852797313,19,1.0,1.0,1.0,2,186.5924
19.6,0.1209403873049859,17,0.0,1.0,2.0,3,169.0816
,0.07297681463621157,41,1.0,0.0,0.0,1,93.2436
16.25,0.08374531930841501,24,1.0,1.0,1.0,2,94.541
18.0,0.01784727271818181,19,1.0,1.0,1.0,2,178.9686
9.695,0.029188624996537488,27,1.0,1.0,1.0,1,158.892
9.5,0.04753750372736541,29,0.0,0.0,1.0,1,186.8898
10.5,0.026952318993073047,27,1.0,1.0,1.0,1,172.7106
6.65,0.05191851909384348,29,1.0,0.0,1.0,1,147.0734
8.26,0.03192645538985524,29,0.0,0.0,1.0,1,121.673
17.75,0.030096987490966638,27,1.0,1.0,1.0,1,179.166
6.325,0.11811430522500496,27,1.0,1.0,1.0,1,99.7042
14.3,0.06326484066336024,27,0.0,1.0,1.0,1,89.8856
10.195,0.10201226150576419,29,1.0,0.0,1.0,1,149.5076
20.6,0.04506154244337933,27,0.0,1.0,1.0,1,178.6344
19.6,0.03902938427415549,19,1.0,1.0,1.0,2,162.4526
8.42,0.030545814014254796,19,0.0,1.0,1.0,2,230.1352
19.6,0.03889127043144806,24,1.0,1.0,1.0,2,165.7526
12.85,0.02233397074130141,39,1.0,2.0,1.0,3,181.0318
11.0,0.06149784233075642,28,1.0,1.0,0.0,3,40.848
14.85,0.019319764658346315,22,0.0,0.0,1.0,2,262.091
15.6,0.05773102953095364,28,0.0,1.0,0.0,3,112.0518
12.35,0.15238606695621174,17,1.0,1.0,2.0,3,117.6124
,0.09688160083893796,41,1.0,0.0,0.0,1,246.2802
5.73,0.044364457542469454,22,1.0,0.0,1.0,2,85.1882
5.78,0.09200289950435325,22,1.0,0.0,1.0,2,160.6552
19.2,9.999995000003334e-07,22,0.0,0.0,1.0,2,189.6214
20.5,0.03224324541225278,29,1.0,0.0,1.0,1,40.9822
11.6,0.037946699057242295,17,1.0,1.0,2.0,3,55.1272
9.195,0.0619986440036915,39,0.0,2.0,1.0,3,86.4566
